#-- HR 2491
#\*l[nm]	Flux [nW/m\sp2\ep/nm]
# nm  Flux(W/m2/m) for star HR 2491 from file: table5.dat
 940.0 0.0276000
 942.5 0.0267000
 945.0 0.0258000
 947.5 0.0253000
 950.0 0.0236000
 952.5 0.0234000
 955.0 0.0234000
 957.5 0.0245000
 960.0 0.0257000
 962.5 0.0257000
 965.0 0.0258000
 967.5 0.0256000
 970.0 0.0252000
 972.5 0.0251000
 975.0 0.0251000
 977.5 0.0250000
 980.0 0.0247000
 982.5 0.0249000
 985.0 0.0245000
 987.5 0.0245000
 990.0 0.0243000
 992.5 0.0241000
 995.0 0.0238000
 997.5 0.0230000
1000.0 0.0214000
1002.5 0.0204000
1005.0 0.0200000
1007.5 0.0206000
1010.0 0.0220000
1012.5 0.0225000
1015.0 0.0225000
1017.5 0.0222000
1020.0 0.0222000
1022.5 0.0219000
1025.0 0.0221000
1027.5 0.0216000
1030.0 0.0218000
1032.5 0.0215000
1035.0 0.0214000
1037.5 0.0213000
1040.0 0.0213000
1042.5 0.0210000
1045.0 0.0209000
1047.5 0.0210000
1050.0 0.0209000
1052.5 0.0207000
1055.0 0.0201000
1057.5 0.0203000
1060.0 0.0200000
1062.5 0.0200000
1065.0 0.0199000
1067.5 0.0199000
1070.0 0.0198000
1072.5 0.0196000
1075.0 0.0191000
1077.5 0.0192000
1080.0 0.0181000

# nm  Flux(W/m2/m) for star HR 2491 from file: table6.dat
 320.0 0.1307000
 322.5 0.1350000
 325.0 0.1328000
 327.5 0.1329000
 330.0 0.1323000
 332.5 0.1332000
 335.0 0.1318000
 337.5 0.1322000
 340.0 0.1319000
 342.5 0.1340000
 345.0 0.1321000
 347.5 0.1329000
 350.0 0.1323000
 352.5 0.1327000
 355.0 0.1328000
 357.5 0.1309000
 360.0 0.1297000
 362.5 0.1280000
 365.0 0.1287000
 367.5 0.1275000
 370.0 0.1264000
 372.5 0.1329000
 375.0 0.1511000
 377.5 0.1730000
 380.0 0.1984000
 382.5 0.2114000
 385.0 0.2439000
 387.5 0.2325000
 390.0 0.2496000
 392.5 0.3073000
 395.0 0.2401000
 397.5 0.2239000
 400.0 0.3006000
 402.5 0.3197000
 405.0 0.3130000
 407.5 0.2462000
 410.0 0.2025000
 412.5 0.2561000
 415.0 0.2976000
 417.5 0.2921000
 420.0 0.2879000
 422.5 0.2852000
 425.0 0.2831000
 427.5 0.2769000
 430.0 0.2482000
 432.5 0.1864000
 435.0 0.1879000
 437.5 0.2441000
 440.0 0.2521000
 442.5 0.2487000
 445.0 0.2428000
 447.5 0.2366000
 450.0 0.2342000
 452.5 0.2308000
 455.0 0.2255000
 457.5 0.2224000
 460.0 0.2208000
 462.5 0.2204000
 465.0 0.2184000
 467.5 0.2148000
 470.0 0.2146000
 472.5 0.2105000
 475.0 0.2063000
 477.5 0.2027000
 480.0 0.1986000
 482.5 0.1760000
 485.0 0.1363000
 487.5 0.1410000
 490.0 0.1764000
 492.5 0.1847000
 495.0 0.1831000
 497.5 0.1798000
 500.0 0.1759000
 502.5 0.1746000
 505.0 0.1722000
 507.5 0.1711000
 510.0 0.1687000
 512.5 0.1669000
 515.0 0.1634000
 517.5 0.1595000
 520.0 0.1592000
 522.5 0.1560000
 525.0 0.1539000
 527.5 0.1518000
 530.0 0.1496000
 532.5 0.1471000
 535.0 0.1468000
 537.5 0.1457000
 540.0 0.1435000
 542.5 0.1415000
 545.0 0.1391000
 547.5 0.1364000
 550.0 0.1358000
 552.5 0.1337000
 555.0 0.1307000
 557.5 0.1304000
 560.0 0.1282000
 562.5 0.1252000
 565.0 0.1230000
 567.5 0.1215000
 570.0 0.1204000
 572.5 0.1188000
 575.0 0.1172000
 577.5 0.1162000
 580.0 0.1113000
 582.5 0.1097000
 585.0 0.1110000
 587.5 0.1100000
 590.0 0.1078000
 592.5 0.1079000
 595.0 0.1062000
 597.5 0.1047000
 600.0 0.1027000
 602.5 0.1029000
 605.0 0.1009000
 607.5 0.1001000
 610.0 0.0991000
 612.5 0.0975000
 615.0 0.0959000
 617.5 0.0953000
 620.0 0.0932000
 622.5 0.0932000
 625.0 0.0918000
 627.5 0.0897000
 630.0 0.0887000
 632.5 0.0890000
 635.0 0.0869000
 637.5 0.0861000
 640.0 0.0851000
 642.5 0.0842000
 645.0 0.0836000
 647.5 0.0838000
 650.0 0.0788000
 652.5 0.0722000
 655.0 0.0596000
 657.5 0.0624000
 660.0 0.0743000
 662.5 0.0768000
 665.0 0.0771000
 667.5 0.0761000
 670.0 0.0740000
 672.5 0.0735000
 675.0 0.0728000
 677.5 0.0717000
 680.0 0.0700000
 682.5 0.0691000
 685.0 0.0696000
 687.5 0.0650000
 690.0 0.0684000
 692.5 0.0672000
 695.0 0.0660000
 697.5 0.0651000
 700.0 0.0637000
 702.5 0.0621000
 705.0 0.0617000
 707.5 0.0606000
 710.0 0.0600000
 712.5 0.0596000
 715.0 0.0599000
 717.5 0.0581000
 720.0 0.0559000
 722.5 0.0571000
 725.0 0.0564000
 727.5 0.0554000
 730.0 0.0547000
 732.5 0.0547000
 735.0 0.0532000

